12461.4846749972   0.98 ()
792.693030772080   0.97 (1w10)
821.938685340896   0.96 (1w14)
878.298178824534   0.97 (1w4)
1017.196690416868   0.97 (1w7)
1121.242578563841   0.96 (1w3)
1123.697285663782   0.97 (1w13)
1145.784459971877   0.97 (1w9)
1148.020130968993   0.97 (1w6)
1270.827559628231   0.94 (1w2)
1467.417534456350   0.97 (1w12)
1495.258478494792   0.94 (1w1)
1587.313503461257   0.94 (2w10)
1611.099826135729   0.96 (1w10+1w14)
1641.037037080401   0.92 (2w14)
1670.355677467383   0.96 (1w4+1w10)
1695.017620584775   0.94 (1w4+1w14)
1754.754962379486   0.94 (2w4)
1805.605042790417   0.96 (1w7+1w10)
1832.337734398463   0.94 (1w7+1w14)
1889.088652031462   0.92 (1w4+1w7)
1906.937372464663   0.91 (1w10+1w13)
1908.868423101056   0.93 (1w3+1w10)
1927.386494018110   0.82 (1w6+1w10)  0.46 (1w3+1w14)
1937.530479170329   0.86 (1w9+1w10)
1939.153465205927   0.48 (1w6+1w10)  0.81 (1w3+1w14)
1943.358521290493   0.43 (1w9+1w10)  0.85 (1w13+1w14)
1961.282742084511   0.94 (1w9+1w14)
1970.056632139076   0.96 (1w6+1w14)
1996.833251890701   0.95 (1w3+1w4)
1998.548528246454   0.96 (1w4+1w13)
2020.576189391435   0.96 (1w4+1w9)
2023.514473787611   0.96 (1w4+1w6)
2031.269999335818   0.96 (2w7)
2059.999071596532   0.93 (1w2+1w10)
2086.027218223413   0.91 (1w2+1w14)
2127.100787747471   0.92 (1w3+1w7)
2133.529201282114   0.93 (1w7+1w13)
2140.349471360367   0.90 (1w2+1w4)
2151.338472062385   0.92 (1w7+1w9)
2164.513942299373   0.96 (1w6+1w7)
2232.438274395550   0.84 (2w3)
2239.687905377446   0.91 (1w3+1w13)
2245.699245516575   0.83 (1w10+1w12)
2247.391884529021   0.87 (2w13)
2263.223880802658   0.55 (1w1+1w10)  0.69 (1w6+1w13)
2266.031102450042   0.90 (1w3+1w9)
2266.043622795043   0.85 (1w9+1w13)
2273.469371428710   0.85 (1w3+1w6)  0.43 (1w10+1w12)
2281.726383493004   0.68 (1w1+1w10)  0.63 (1w6+1w13)
2287.820249050796   0.89 (1w12+1w14)
2289.012819139060   0.84 (1w2+1w7)
2289.338297111988   0.84 (2w9)
2292.126622745409   0.96 (1w6+1w9)
2294.720789308174   0.91 (2w6)
2310.353831005512   0.90 (1w1+1w14)
2345.098104741754   0.96 (1w4+1w12)
2369.933422329968   0.90 (1w1+1w4)
2378.829796271501   0.88 (3w10)
2388.238306168070   0.90 (1w2+1w3)
2389.917375675777   0.92 (1w2+1w13)
2401.408560023956   0.92 (2w10+1w14)
