31772.7099565165   0.94 ()
168.174949608070   0.95 (1w47)
182.567667014097   0.95 (1w12)
335.218294007758   0.94 (2w47)
349.249872056676   0.95 (1w12+1w47)
358.594966924491   0.94 (1w23)
362.906627394117   0.95 (2w12)
392.384881744911   0.95 (1w15)
468.620583963861   0.94 (1w27)
477.410197506710   0.94 (1w46)
503.573335293218   0.94 (3w47)
510.128999696772   0.94 (1w43)
520.209968785122   0.95 (1w12+2w47)
516.625262778849   0.93 (1w8)
525.506796702477   0.94 (1w23+1w47)
531.699837601038   0.95 (2w12+1w47)
540.249670354820   0.95 (1w12+1w23)
547.304426456649   0.95 (3w12)
559.844070407289   0.95 (1w15+1w47)
574.952483112338   0.95 (1w12+1w15)
627.519381768940   0.94 (1w35)
627.098724875865   0.94 (1w11)
637.292562107697   0.94 (1w27+1w47)
644.586796307809   0.94 (1w46+1w47)
650.389798740965   0.94 (1w12+1w27)
660.183104069118   0.94 (1w12+1w46)
673.039172902285   0.93 (4w47)
679.545765143015   0.94 (1w43+1w47)
687.471728466287   0.93 (1w8+1w47)
687.620903609652   0.94 (1w12+3w47)
693.219026777293   0.94 (1w12+1w43)
695.493314166037   0.94 (1w23+2w47)
699.433747132873   0.94 (2w12+2w47)
700.487824412496   0.93 (1w8+1w12)
703.337867539813   0.93 (1w14)
709.248437586612   0.95 (1w12+1w23+1w47)
714.239734878349   0.94 (3w12+1w47)
716.751613965269   0.95 (2w23)
721.688267447120   0.95 (2w12+1w23)
726.798121750315   0.94 (4w12)
731.142994275298   0.94 (1w15+2w47)
745.043308759217   0.95 (1w12+1w15+1w47)
749.647589326563   0.95 (1w15+1w23)
757.204691385417   0.95 (2w12+1w15)
760.749528837114   0.89 (1w7)
771.821632406711   0.94 (1w45)
774.877125401461   0.94 (1w26)
784.600140936760   0.93 (2w15)
794.890936585623   0.94 (1w11+1w47)
795.061172831694   0.95 (1w35+1w47)
797.260786879157   0.94 (1w22)
806.141683562473   0.93 (1w27+2w47)
808.894397030152   0.94 (1w11+1w12)
809.443472918047   0.95 (1w12+1w35)
815.024928064489   0.94 (1w46+2w47)
820.516695173847   0.94 (1w12+1w27+1w47)
825.905098150568   0.90 (1w10)
826.235808858433   0.94 (1w23+1w27)
830.503034128105   0.90 (1w12+1w46+1w47)
832.825009790296   0.94 (2w12+1w27)
833.948451597447   0.95 (1w23+1w46)
842.136528907075   0.94 (2w12+1w46)
847.229571642831   0.94 (1w43+2w47)
850.093427335418   0.92 (5w47)
856.031073731505   0.92 (1w8+2w47)
861.252936391153   0.93 (1w12+1w43+1w47)
861.350354434635   0.95 (1w15+1w27)
862.081750272086   0.93 (1w23+3w47)
866.759762316990   0.53 (1w23+1w43)  0.36 (1w15+1w46)  0.69 (1w14+1w47)
867.917736920146   0.78 (1w23+1w43)  0.44 (1w14+1w47)
868.875450003052   0.94 (2w12+3w47)
869.431942385636   0.93 (1w8+1w12+1w47)
871.184429855697   0.83 (1w15+1w46)  0.44 (1w14+1w47)
873.755930280171   0.94 (2w12+1w43)
874.338884370827   0.93 (1w8+1w23)
876.432509601353   0.93 (1w25)
876.716770226067   0.94 (1w12+1w23+2w47)
880.874044850432   0.93 (1w8+2w12)
881.657813911479   0.93 (1w12+1w14)
884.076754335176   0.94 (2w23+1w47)
889.175646634736   0.95 (2w12+1w23+1w47)
897.029283868669   0.95 (1w12+2w23)
899.275514372446   0.94 (1w15+3w47)
901.351523368096   0.95 (3w12+1w23)
901.750255629569   0.95 (1w15+1w43)
908.707866109529   0.93 (1w8+1w15)
913.700293302198   0.94 (1w12+1w15+2w47)
926.079909964501   0.95 (2w12+1w15+1w47)
929.161617336566   0.90 (1w7+1w47)
931.035249789118   0.95 (1w12+1w15+1w23)
934.020721089222   0.94 (1w13)
935.399651230309   0.46 (2w27)  0.81 (1w45+1w47)
937.665802843781   0.82 (2w27)  0.46 (1w45+1w47)
941.329331907822   0.92 (1w26+1w47)
944.219105127137   0.91 (1w7+1w12)
944.482017843937   0.77 (1w42)  0.54 (1w12+1w45)
946.163447547136   0.92 (1w27+1w46)
954.157883022341   0.94 (2w46)
954.336459680380   0.54 (1w42)  0.75 (1w12+1w45)
954.529316001801   0.85 (2w15+1w47)
954.987790082701   0.94 (1w12+1w26)
955.100782363486   0.85 (1w44)
962.865021938625   0.83 (1w9)  0.44 (1w11+2w47)
965.219480043881   0.44 (1w9)  0.83 (1w11+2w47)
966.401605571027   0.94 (1w22+1w47)
968.916943622538   0.93 (1w24)
976.766646419332   0.95 (1w12+1w35+1w47)
977.703322978716   0.94 (1w11+1w12+1w47)
978.082214854399   0.94 (1w27+1w43)
978.991556638128   0.94 (1w12+1w22)
982.411005971695   0.94 (1w23+1w35)
982.928612985939   0.94 (1w46+3w47)
984.007236815600   0.94 (1w11+1w23)
984.889468261386   0.93 (1w8+1w27)
986.657965964536   0.94 (1w43+1w46)
989.289271912476   0.94 (1w12+1w27+2w47)
993.419862254417   0.93 (1w10+1w47)
993.925434849003   0.93 (1w8+1w46)
1004.862987229273   0.89 (1w10+1w12)
1011.210794192666   0.91 (2w12+1w46+1w47)
1013.177195490309   0.92 (1w34)
1017.505468598807   0.93 (2w43)
1017.615565028347   0.95 (1w15+1w35)
1018.410725445538   0.94 (1w11+1w15)
1024.792579289053   0.93 (1w8+1w43)
1028.828619968961   0.90 (1w6)
1031.651391719337   0.90 (2w8)
1039.822687189087   0.97 (1w15+1w23+1w47)
