11006.1078421245   0.98 ()
808.605118244534   0.98 (1w0)
914.871490881553   0.98 (1w1)
927.868062296488   0.98 (1w2)
1006.741652949760   0.98 (1w3)
1216.943174406306   0.98 (1w4)
1338.459916958303   0.97 (1w5)
1429.925461099423   0.98 (1w6)
1606.410700440718   0.78 (2w0)  0.56 (1w7)
1631.467254142066   0.56 (2w0)  0.77 (1w7)
1718.274131116495   0.97 (1w0+1w1)
1733.984189909957   0.98 (1w0+1w2)
1809.388774749628   0.97 (1w0+1w3)
1821.710257935083   0.95 (1w1+1w2)
1821.957826528838   0.88 (2w1)
1850.386137920097   0.89 (2w2)
1898.128228586378   0.96 (1w1+1w3)
1907.636543304867   0.96 (1w2+1w3)
2004.323925476487   0.97 (2w3)
2008.521946491011   0.96 (1w0+1w4)
2131.630264871132   0.98 (1w1+1w4)
2143.436773584832   0.95 (1w0+1w5)
2144.132173539592   0.98 (1w2+1w4)
2220.525048716707   0.97 (1w3+1w4)
2223.597575367721   0.96 (1w0+1w6)
2247.637843981202   0.96 (1w1+1w5)
2261.203598759097   0.96 (1w2+1w5)
2334.327042273062   0.96 (1w1+1w6)
2339.502716814763   0.96 (1w3+1w5)
2343.427553824436   0.95 (1w2+1w6)
2390.433047209362   0.62 (1w0+1w7)  0.70 (3w0)
2430.000750773810   0.97 (2w4)
2430.827641141410   0.97 (1w3+1w6)
2435.401615004424   0.70 (1w0+1w7)  0.60 (3w0)
2508.372915180145   0.51 (1w1+1w7)  0.80 (2w0+1w1)
2524.961798129976   0.76 (1w1+1w7)  0.49 (2w0+1w1)
2526.369217163710   0.61 (1w2+1w7)  0.73 (2w0+1w2)
2537.005278422423   0.68 (1w2+1w7)  0.59 (2w0+1w2)
2549.086219165474   0.95 (1w4+1w5)
2598.566317311579   0.86 (2w0+1w3)
2611.252019592814   0.93 (1w0+1w1+1w2)
2615.182883222978   0.85 (1w0+2w1)
2621.462379646757   0.82 (1w3+1w7)
2636.205159975361   0.95 (1w4+1w6)
2652.047663469593   0.87 (1w0+2w2)
2674.399554331461   0.94 (2w5)
2667.926698010777   0.70 (1w1+2w2)  0.41 (3w1)
2668.266729538973   0.74 (2w1+1w2)
2685.633060491666   0.93 (1w0+1w1+1w3)
2697.320377046335   0.94 (1w0+1w2+1w3)
2726.976815653234   0.88 (1w1+1w2+1w3)
2732.635478459484   0.63 (2w1+1w3)  0.54 (2w2+1w3)
2746.194602150903   0.49 (1w1+2w2)  0.81 (3w1)
2758.889913404362   0.95 (1w5+1w6)
2758.635074090713   0.81 (3w2)  0.44 (2w1+1w2)
2779.239600632030   0.85 (2w0+1w4)
2798.592965111400   0.95 (1w0+2w3)
2802.337584458197   0.63 (2w1+1w3)  0.69 (2w2+1w3)
2825.863589417506   0.87 (1w4+1w7)
2848.445107455063   0.94 (2w6)
2862.044767521769   0.90 (1w1+2w3)
2868.698857489340   0.89 (1w2+2w3)
2915.271574865676   0.95 (1w0+1w1+1w4)
2925.628820022272   0.44 (1w5+1w7)  0.77 (2w0+1w5)
2930.366644582477   0.95 (1w0+1w2+1w4)
2957.826737964233   0.79 (1w5+1w7)  0.43 (2w0+1w5)
2975.617347909283   0.47 (1w6+1w7)  0.80 (1w8)
2989.970533986098   0.94 (3w3)
2994.254237493988   0.89 (2w0+1w6)
3000.639604176626   0.94 (1w0+1w3+1w4)
3020.147059235607   0.89 (1w9)
3032.012023563635   0.93 (1w1+1w2+1w4)
3033.643117179683   0.84 (2w1+1w4)
3044.660367693601   0.93 (1w0+1w1+1w5)
3061.396997733975   0.93 (1w0+1w2+1w5)
3065.164034238152   0.46 (2w1+1w4)  0.85 (2w2+1w4)
3066.859538753026   0.78 (1w6+1w7)  0.46 (1w8)
3077.861761627362   0.89 (1w10)
3097.905095401171   0.92 (1w11)
3105.976661715868   0.93 (1w1+1w3+1w4)
3113.355703591382   0.92 (1w2+1w3+1w4)
3118.616833196378   0.93 (1w0+1w1+1w6)
3130.121308132364   0.92 (1w0+1w2+1w6)
3136.123555563212   0.93 (1w0+1w3+1w5)
3137.840120978961   0.85 (1w1+1w2+1w5)
3138.184370885991   0.75 (2w1+1w5)
3152.070447719088   0.56 (2w0+1w7)  0.64 (4w0)
3175.796748772686   0.77 (2w2+1w5)  0.52 (2w1+1w5)
3195.910335850656   0.92 (1w0+2w4)
3194.818577310616   0.71 (1w1+1w2+1w6)
3199.223918382271   0.32 (1w1+1w2+1w5)  0.46 (2w2+1w6)  0.61 (2w1+1w6)
3211.857428132998   0.92 (2w3+1w4)
3214.886800768185   0.94 (1w0+1w3+1w6)
3218.484041818981   0.49 (2w7)  0.54 (2w0+1w7)  0.49 (4w0)
3221.811539204686   0.93 (1w1+1w3+1w5)
3233.272745869343   0.90 (1w2+1w3+1w5)
3250.258882807278   0.73 (2w7)  0.42 (2w0+1w7)
3253.290940255842   0.70 (2w2+1w6)  0.63 (2w1+1w6)
3276.781485968035   0.45 (1w0+1w1+1w7)  0.78 (3w0+1w1)
3298.162400664904   0.79 (3w0+1w2)  0.44 (1w0+1w2+1w7)
